ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,home_team,home_score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_off_rtg,away_def_rtg,away_team,away_score,date,total_game_score,line,away_line,over_under
0.558,0.511,0.402,0.272,23.9,80,54.5,65.9,5.7,10.5,12,109.5,101.9,det,115,0.487,0.466,0.441,0.176,20,76.1,45.5,43.9,8.6,14.5,9.1,101.9,109.5,hou,107,20191214,222,-105,-105,225.5
0.536,0.495,0.363,0.22,15.4,76.3,47.7,59,4.7,7.3,15.3,99.8,101.6,sas,107,0.496,0.464,0.439,0.276,23.7,84.6,52.3,50,8.4,10.3,9.8,101.6,99.8,hou,109,20191216,216,-104,-106,232
0.484,0.462,0.424,0.228,19.1,70.4,46.5,64.9,6.7,8.5,12.9,94.5,104.1,brk,98,0.5,0.5,0.416,0.158,29.6,80.9,53.5,36.4,6.7,11.3,11.5,104.1,94.5,hou,108,20191228,206,-100,-110,235
0.515,0.505,0.258,0.093,31.8,65.8,47.6,55.6,7.1,9.4,13.7,104.9,131.1,den,104,0.646,0.621,0.391,0.356,34.2,68.2,52.4,43.5,6.1,9.7,13,131.1,104.9,hou,130,20191231,234,-108,-102,225
0.524,0.489,0.293,0.272,20.8,81,48.9,76.2,6.9,11.1,9.6,106.7,116.6,phi,108,0.59,0.547,0.372,0.372,19,79.2,51.1,53.7,5.9,4.6,9.9,116.6,106.7,hou,118,20200103,226,-110,-100,227.5
0.492,0.447,0.505,0.379,22,72.1,43.1,77.8,10.7,8,14,97.2,123.9,min,109,0.645,0.611,0.474,0.305,27.9,78,56.9,59.2,8,12.8,14.3,123.9,97.2,hou,139,20200111,248,-103,-107,232
0.543,0.489,0.379,0.305,24,79.3,53.7,53.7,5.9,8.5,6.1,114.7,104.9,por,117,0.504,0.479,0.51,0.24,20.7,76,46.3,63.2,3.9,6.8,10.2,104.9,114.7,hou,107,20200115,224,-105,-105,236.5
0.579,0.543,0.355,0.344,30,75.6,51.6,55.6,12,17,13.7,114.9,106.5,lal,124,0.56,0.511,0.411,0.322,24.4,70,48.4,50,7.4,6.7,16.3,106.5,114.9,hou,115,20200118,239,102,-112,235
0.541,0.5,0.348,0.283,17.1,81.6,52.2,35,7.7,11.5,10.4,107.1,102.3,okc,112,0.512,0.49,0.464,0.175,18.4,82.9,47.8,48.8,5.7,11.7,9.5,102.3,107.1,hou,107,20200120,219,-110,-100,230.5
0.532,0.511,0.304,0.163,27.1,60,43,59.5,12.3,10,13.2,107.4,123.7,den,105,0.597,0.545,0.326,0.315,40,72.9,57,61.9,10.2,10.9,14.4,123.7,107.4,hou,121,20200122,226,-103,-107,227
0.594,0.556,0.4,0.3,31.8,84.4,58.4,67.4,2,17,14.3,118.1,124.9,dal,121,0.599,0.566,0.459,0.204,15.6,68.2,41.6,55.6,10.7,9.3,5.3,124.9,118.1,hou,128,20200131,249,-104,-106,238
0.53,0.5,0.351,0.213,33.3,81,59.4,50,5.7,11.1,17,102.7,110.2,nop,109,0.51,0.467,0.486,0.21,19,66.7,40.6,53.7,13.2,4.9,5.8,110.2,102.7,hou,117,20200202,226,-109,-101,250.5
0.588,0.548,0.398,0.289,26.1,85.4,56.4,56.4,2,5.4,15.4,110.5,125.6,cho,110,0.583,0.546,0.619,0.237,14.6,73.9,43.6,58.1,11.1,10,3.6,125.6,110.5,hou,125,20200204,235,-105,-105,223.5
0.607,0.576,0.442,0.209,25.6,84.4,57.1,59.5,2.1,7.5,13.8,117.4,116.4,uta,114,0.559,0.542,0.442,0.147,15.6,74.4,42.9,45.5,10.3,10.4,5.6,116.4,117.4,hou,113,20200209,227,-100,-110,234.5
0.547,0.5,0.376,0.294,20,88.4,51.6,64.9,10.7,12.5,15.8,102.4,113.1,bos,105,0.607,0.513,0.584,0.545,11.6,80,48.4,51.5,8.8,11.3,12.8,113.1,102.4,hou,116,20200211,221,-115,104,232.5
0.537,0.5,0.319,0.33,32.7,88.4,58.7,50,11.5,21.1,14,107.6,118.1,nyk,112,0.617,0.593,0.558,0.36,11.6,67.3,41.3,46.5,10.6,11.3,11.5,118.1,107.6,hou,123,20200224,235,-110,100,224
0.478,0.458,0.361,0.194,38.6,75,52.7,65.1,8.6,7,10.7,106.9,133.6,mem,112,0.703,0.683,0.538,0.161,25,61.4,47.3,42.3,7.6,10.1,15.3,133.6,106.9,hou,140,20200226,252,-115,104,237.5
0.593,0.542,0.476,0.464,20,76.2,52.8,56.4,4.8,10.9,12.2,114.5,100.2,lac,120,0.465,0.397,0.433,0.371,23.8,80,47.2,54.3,5.7,11.4,8.1,100.2,114.5,hou,105,20200305,225,-114,103,236
0.602,0.555,0.319,0.341,32.5,76.6,56.3,47.7,10.7,7.1,11.8,123.1,103.5,orl,126,0.535,0.494,0.364,0.284,23.4,67.5,43.7,53.8,9.8,11.3,15.4,103.5,123.1,hou,106,20200308,232,-103,-107,230
0.596,0.566,0.422,0.277,22.2,86.8,55.4,52.5,9,0,16.2,110.5,116.5,min,111,0.64,0.606,0.475,0.325,13.2,77.8,44.6,58.5,9,10.4,14.9,116.5,110.5,hou,117,20200310,228,102,-112,250.5
0.568,0.538,0.38,0.25,36.2,88.9,64.4,46.7,5.7,20,17.7,110,113.8,mil,116,0.573,0.511,0.67,0.341,11.1,63.8,35.6,61.1,14.2,5.3,7.9,113.8,110,hou,120,20200802,236,-112,-101,243.5
0.522,0.468,0.247,0.468,28.6,90,58.5,51.4,10.5,22.2,20.5,92.5,107.8,lal,97,0.6,0.554,0.679,0.274,10,71.4,41.5,72.2,10.5,8.6,16.8,107.8,92.5,hou,113,20200806,210,-109,-104,227.5
0.492,0.455,0.31,0.22,21.8,87.5,52.4,62.5,13.7,24.1,11.3,98.7,95.1,ind,108,0.529,0.465,0.663,0.326,12.5,78.2,47.6,62.5,7.3,8.7,16.9,95.1,98.7,hou,104,20200812,212,100,-113,232
0.693,0.667,0.437,0.253,23.5,97.7,65.4,63.3,7.8,12.5,14.2,131,93.9,phi,134,0.551,0.513,0.6,0.2,2.3,76.5,34.6,71.4,9.8,18.4,16.3,93.9,131,hou,96,20200814,230,100,-112,231.5
0.756,0.738,0.4,0.375,10,70.6,48.1,66,6.6,8.8,15.4,133.7,115.7,lac,141,0.544,0.47,0.424,0.303,29.4,90,51.9,69.2,6.6,0,10.4,115.7,133.7,gsw,122,20191024,263,-105,-105,229.5
0.575,0.536,0.375,0.219,26.5,82.1,51.1,75,11.4,7.4,13.2,114.6,104.2,pho,121,0.562,0.488,0.341,0.439,17.9,73.5,48.9,66.7,7.6,10,15.5,104.2,114.6,gsw,110,20191030,231,-106,-104,232.5
0.598,0.543,0.376,0.323,33.3,83.7,57.1,52.3,4.1,3.6,9.4,130.9,113.4,sas,127,0.59,0.542,0.333,0.25,16.3,66.7,42.9,64.1,4.1,3.4,10.6,113.4,130.9,gsw,110,20191101,237,104,-114,222.5
0.489,0.453,0.341,0.271,31.4,86.5,54.5,50,6.5,2,11.2,101.2,94.7,cho,93,0.526,0.5,0.364,0.169,13.5,68.6,45.5,67.6,5.4,8.9,17.9,94.7,101.2,gsw,87,20191102,180,-104,-106,221
0.531,0.51,0.381,0.133,29.1,77.8,48.4,34,5,10,5.1,118.9,128,por,118,0.624,0.547,0.302,0.419,22.2,70.9,51.6,66.7,4,6.2,8.9,128,118.9,gsw,127,20191104,245,-106,-104,220.5
0.642,0.593,0.432,0.395,12.2,82.6,49.4,75,3,4.8,11.2,121.4,107.5,uta,122,0.539,0.532,0.33,0.149,17.4,87.8,50.6,51.1,8,4.3,9.1,107.5,121.4,gsw,108,20191111,230,-104,-107,211
0.519,0.478,0.363,0.253,20.4,75,46.1,64.9,12.7,9.3,12.2,102.8,97.9,bos,105,0.516,0.445,0.341,0.415,25,79.6,53.9,50,7.8,6.9,16.4,97.9,102.8,gsw,100,20191115,205,-104,-106,223.5
0.557,0.535,0.376,0.129,22,79.1,51.2,65,5.3,18.8,14.3,105.5,102.3,okc,100,0.505,0.466,0.225,0.18,20.9,78,48.8,73,10.5,13.2,11.1,102.3,105.5,gsw,97,20191125,197,-104,-107,213.5
0.464,0.438,0.326,0.202,25.5,68.3,43.8,58.8,14.4,7.7,14.9,92.5,106.8,chi,90,0.563,0.525,0.358,0.321,31.7,74.5,56.3,83.8,12.3,15,17.8,106.8,92.5,gsw,104,20191127,194,-102,-108,215.5
0.615,0.591,0.488,0.207,2.7,80.4,47.7,70.7,12.3,9.1,16.7,104,96.5,mem,110,0.49,0.435,0.29,0.269,19.6,97.3,52.3,65.7,9.5,14.3,12.6,96.5,104,gsw,102,20191209,212,-108,-102,220
0.591,0.544,0.322,0.378,27.3,76.7,55.8,58.1,4.6,10.4,14.6,114.2,112.4,nyk,124,0.52,0.481,0.356,0.288,23.3,72.7,44.2,60,9.2,9.8,6.4,112.4,114.2,gsw,122,20191211,246,-105,-105,211
0.714,0.683,0.349,0.254,18.2,82.9,60.3,71.1,9.7,5.9,27.8,107.3,84.8,sac,100,0.471,0.434,0.329,0.237,17.1,81.8,39.7,80,15,2.4,19.2,84.8,107.3,gsw,79,20191215,179,-109,-111,209.5
0.495,0.468,0.366,0.247,26,77.8,50.5,59,7.9,10,14.2,100.5,104.4,nop,102,0.564,0.494,0.398,0.301,22.2,74,49.5,69.4,9.9,6.8,15.3,104.4,100.5,gsw,106,20191220,208,-102,-108,221.5
0.521,0.466,0.391,0.333,17.6,70.5,42.1,45.7,9.6,12.3,13.8,100.3,109,min,104,0.564,0.506,0.345,0.345,29.5,82.4,57.9,71.1,10.6,11.3,15.9,109,100.3,gsw,113,20191223,217,-104,-106,221
0.486,0.45,0.51,0.16,24.6,76.1,47.6,51.4,7.8,5.1,10.1,101.8,113.6,hou,104,0.584,0.523,0.322,0.322,23.9,75.4,52.4,65.9,6.9,16.3,13.9,113.6,101.8,gsw,116,20191225,220,-102,-108,229.5
0.561,0.513,0.44,0.32,26.8,77.6,54.4,62.9,6.1,1.5,23.3,96.9,106,pho,96,0.51,0.462,0.293,0.272,22.4,73.2,45.6,57.9,10.1,11.9,8.8,106,96.9,gsw,105,20191227,201,-105,-105,225.5
0.696,0.652,0.554,0.228,21.4,80.4,52.3,72.9,10.7,13,11.4,136.9,117.4,dal,141,0.602,0.581,0.419,0.183,19.6,78.6,47.7,62.2,3.9,7.3,11.5,117.4,136.9,gsw,121,20191228,262,101,-111,218
0.616,0.584,0.325,0.193,22.5,77.1,52.3,55.8,13.2,8.2,18.9,112.4,105.3,det,111,0.541,0.47,0.256,0.39,22.9,77.5,47.7,78.8,13.2,5.4,12.7,105.3,112.4,gsw,104,20200104,215,-100,-110,213.5
0.529,0.454,0.471,0.368,11.1,77.8,47.5,62.9,10.8,6.1,8.2,105.5,96.7,mil,107,0.511,0.466,0.437,0.23,22.2,88.9,52.5,87.9,6.9,8.7,15.8,96.7,105.5,gsw,98,20200108,205,-109,-102,217.5
0.589,0.578,0.385,0.219,34.1,84.4,59.6,46.9,5.2,3.6,6.2,128.9,100.8,dal,124,0.523,0.5,0.368,0.149,15.6,65.9,40.4,69.2,4.2,1.7,13.1,100.8,128.9,gsw,97,20200114,221,100,-110,224
0.601,0.555,0.35,0.26,31.9,80.4,57.1,66,9.7,12,15.2,118.3,115.6,den,134,0.603,0.547,0.474,0.326,19.6,68.1,42.9,85.7,10.6,9.2,14.2,115.6,118.3,gsw,131,20200116,265,-108,-102,213
0.518,0.506,0.36,0.151,19.6,84.1,51.1,53.8,7.1,9.3,14.1,96.9,111.2,orl,95,0.551,0.521,0.426,0.117,15.9,80.4,48.9,58.1,9.2,3.6,9.2,111.2,96.9,gsw,109,20200118,204,-111,101,213.5
0.625,0.629,0.43,0.247,36.6,78.8,60.2,62,5.3,4.6,8,137.3,102.1,uta,129,0.487,0.432,0.261,0.273,21.2,63.4,39.8,57.1,5.3,9.4,7.5,102.1,137.3,gsw,96,20200122,225,-106,-104,220.5
0.696,0.672,0.322,0.149,13.9,81.6,48.6,70,15,9.3,9.7,129.2,118.2,ind,129,0.64,0.604,0.476,0.28,18.4,86.1,51.4,77.5,6,5.1,17.8,118.2,129.2,gsw,118,20200124,247,-108,-102,216.5
0.645,0.61,0.354,0.415,32.4,81.4,58.8,67.4,10.3,3.5,19.8,117,112.3,lal,125,0.605,0.59,0.36,0.258,18.6,67.6,41.3,67.4,14,11.3,15.4,112.3,117,gsw,120,20200208,245,-111,101,224.5
0.587,0.563,0.379,0.241,17.1,86.4,52.9,83.7,10.1,7,10.3,114.7,102.5,mia,113,0.549,0.461,0.442,0.442,13.6,82.9,47.1,76.7,8.1,3.7,14,102.5,114.7,gsw,101,20200210,214,-106,-104,219.5
0.713,0.676,0.576,0.259,22.9,68.3,47.4,68.9,14.1,12.5,13.7,136,105.8,hou,135,0.557,0.534,0.371,0.135,31.7,77.1,52.6,59.1,11.1,19.4,18.2,105.8,136,gsw,105,20200220,240,-106,-104,233
0.554,0.556,0.429,0.133,27.5,77.6,52,73.9,7,8.8,11.1,115.3,101.3,nop,115,0.512,0.495,0.38,0.163,22.4,72.5,48,70,9,12.5,11.6,101.3,115.3,gsw,101,20200223,216,103,-114,238.5
0.616,0.612,0.395,0.447,6.5,88.4,54.1,62.5,7.1,7.8,9.9,114.1,95.8,sac,112,0.525,0.468,0.354,0.304,11.6,93.5,45.9,60,7.1,4.3,15.2,95.8,114.1,gsw,94,20200225,206,-106,-104,222.5
0.581,0.557,0.273,0.307,20,87.8,54.3,53.3,12.4,10.4,13.8,110.7,82.1,lal,116,0.509,0.481,0.4,0.125,12.2,80,45.7,79.4,6.7,4.7,23.6,82.1,110.7,gsw,86,20200227,202,-115,105,220
0.66,0.61,0.366,0.329,12.8,61.7,39.5,60,10,8.2,12.2,123.8,109.8,was,124,0.552,0.522,0.315,0.27,38.3,87.2,60.5,59.5,7,13.5,17.4,109.8,123.8,gsw,110,20200301,234,-104,-106,233.5
0.62,0.554,0.488,0.369,7.3,72,42.9,70,9.5,6.5,10.1,115.5,107.8,tor,121,0.518,0.48,0.531,0.255,28,92.7,57.1,85,3.8,11.6,12.1,107.8,115.5,gsw,113,20200305,234,101,-111,228.5
0.608,0.565,0.405,0.262,28.2,81.1,53.9,70.7,3.3,3.6,10.5,125.5,129.9,phi,114,0.639,0.606,0.313,0.35,18.9,71.8,46.1,68.2,4.4,4,7,129.9,125.5,gsw,118,20200307,232,-100,-110,219.5
0.653,0.609,0.478,0.207,26.2,90,57.3,60.9,5.2,4.9,9.1,137.2,112,lac,131,0.589,0.538,0.481,0.342,10,73.8,42.7,67.6,3.1,0,9,112,137.2,gsw,107,20200310,238,-104,-106,223
0.581,0.531,0.395,0.333,23.9,72.3,48.4,70.6,11,6.8,17,108.1,100.1,den,108,0.515,0.454,0.322,0.264,27.7,76.1,51.6,36.1,9,8.2,17.1,100.1,108.1,por,100,20191023,208,-108,-102,218
0.574,0.556,0.308,0.112,28.9,89.2,56.1,66.7,10.5,18.2,8.9,123.7,122.7,phi,129,0.719,0.699,0.436,0.321,10.8,71.1,43.9,46.7,6.7,5.4,16.8,122.7,123.7,por,128,20191102,257,-104,-106,224.5
0.53,0.495,0.374,0.303,31.4,72.9,51.5,43.9,6,13.4,7.4,118.4,114.4,brk,119,0.532,0.469,0.309,0.258,27.1,68.6,48.5,27.5,3,14.5,8.5,114.4,118.4,por,115,20191108,234,-109,-101,240.5
0.491,0.457,0.394,0.24,19.6,69.8,44,50,9.6,11.8,12.2,98.2,107.8,atl,113,0.533,0.49,0.346,0.269,30.2,80.4,56,42.2,8.7,14.3,12.8,107.8,98.2,por,124,20191110,237,-103,-107,226
0.573,0.533,0.348,0.185,30.4,76.6,53.8,47.6,4.1,18.8,10.8,117.3,109.1,tor,114,0.514,0.484,0.5,0.167,23.4,69.6,46.2,63.2,3.1,11.7,10.4,109.1,117.3,por,106,20191113,220,-101,-109,219
0.568,0.506,0.398,0.432,15.4,75,41.3,48.7,4,3.1,5.4,118,134.9,okc,119,0.65,0.596,0.319,0.255,25,84.6,58.7,46.9,3,1.9,7.9,134.9,118,por,136,20191127,255,-110,-100,219
0.49,0.457,0.404,0.266,21.2,81.8,49,66.7,8,3.7,9.5,102.4,106.4,chi,103,0.555,0.512,0.357,0.333,18.2,78.8,51,52.6,6,19.6,11.9,106.4,102.4,por,107,20191129,210,-112,102,227
0.552,0.521,0.358,0.242,26,83.8,50.6,59.1,7.1,13.5,8.7,117.2,128.3,sac,116,0.681,0.655,0.381,0.25,16.2,74,49.4,59.6,6.1,16.4,11.4,128.3,117.2,por,127,20191204,243,-109,-101,216
0.683,0.641,0.424,0.388,9.1,91.3,57,56.5,9.1,15.4,13.9,124.4,103.4,lal,136,0.572,0.512,0.395,0.337,8.7,90.9,43,51.3,8.2,8.2,13.2,103.4,124.4,por,113,20191206,249,-101,-109,225
0.54,0.476,0.376,0.4,28.3,69.5,51.4,34.3,7.5,3,9.1,115,102.2,okc,108,0.445,0.405,0.33,0.18,30.5,71.7,48.6,44.4,7.5,15.1,6.9,102.2,115,por,96,20191208,204,-108,-102,223
0.425,0.39,0.418,0.286,19,76.6,44.8,50,5,6.1,9.7,87.3,115.4,nyk,87,0.572,0.528,0.456,0.267,23.4,81,55.2,51.3,6,13.2,10.7,115.4,87.3,por,115,20191210,202,-115,104,223
0.495,0.476,0.369,0.223,28.3,70.2,46.7,58.5,6.9,10.6,6.6,110.5,120.4,gsw,112,0.558,0.5,0.32,0.289,29.8,71.7,53.3,43.2,5.9,12.3,8.4,120.4,110.5,por,122,20191218,234,-109,-101,221
0.439,0.401,0.264,0.245,29.5,73.2,47.1,53.8,13.7,10.4,7.8,100.6,115.2,orl,103,0.639,0.601,0.429,0.226,26.8,70.5,52.9,38.1,3.9,14.1,17.8,115.2,100.6,por,118,20191220,221,-105,-105,218.5
0.564,0.523,0.425,0.184,17.5,72.7,46.4,42.1,7.9,13.6,14.5,104.7,111.6,min,106,0.538,0.495,0.372,0.266,27.3,82.5,53.6,47.5,8.9,26,11.8,111.6,104.7,por,113,20191221,219,-101,-110,228
0.51,0.489,0.376,0.172,24.5,84,53.4,60.5,6.1,9.7,10.7,103.6,95.5,nop,102,0.475,0.429,0.319,0.198,16,75.5,46.6,45.9,6.1,10.3,10,95.5,103.6,por,94,20191223,196,-107,-103,230
0.619,0.577,0.352,0.308,26.8,78.6,53,68.1,6,13.7,8,127.3,119.4,lal,128,0.613,0.564,0.407,0.314,21.4,73.2,47,43.9,4,13.6,14,119.4,127.3,por,120,20191228,248,-111,101,223
0.6,0.549,0.25,0.239,23.8,77.3,51.2,65.9,6.1,6.5,8.1,124.4,118.3,pho,122,0.558,0.531,0.354,0.188,22.7,76.2,48.8,54.5,5.1,5.8,7.1,118.3,124.4,por,116,20191230,238,-111,101,232.5
0.546,0.524,0.369,0.194,20,86.2,55.6,44.7,5.5,8.5,8.2,112.5,93.1,mil,122,0.484,0.442,0.379,0.221,13.8,80,44.4,45.9,5.5,6.2,11.1,93.1,112.5,por,101,20200111,223,-104,-106,232
0.572,0.544,0.422,0.2,20.8,78,47.2,60,7.4,6.5,7.6,119.1,122.3,cho,112,0.629,0.602,0.446,0.229,22,79.2,52.8,61.9,4.3,9.6,12.5,122.3,119.1,por,115,20200113,227,-106,-104,215.5
0.493,0.453,0.31,0.19,31.1,77.4,52.6,62.5,6.3,8.9,6.7,111.9,116.4,gsw,124,0.57,0.51,0.44,0.3,22.6,68.9,47.4,47.7,3.6,13.8,9.6,116.4,111.9,por,129,20200120,253,-104,-106,222
0.642,0.634,0.505,0.258,27.3,72.5,48.8,56.3,5.2,13.5,7.2,137.7,129.4,dal,133,0.64,0.621,0.429,0.165,27.5,72.7,51.2,43.5,4.1,8.7,10.9,129.4,137.7,por,125,20200123,258,-110,-100,227
0.631,0.586,0.301,0.226,16.2,67.6,41.9,64.6,5,3.6,5.5,128.8,138.7,ind,129,0.688,0.656,0.389,0.278,32.4,83.8,58.1,55.1,1,10.8,12.9,138.7,128.8,por,139,20200126,268,-107,-103,220.5
0.549,0.516,0.5,0.191,18.4,75,43.8,52.5,7.6,9.4,12.8,105.7,118,hou,112,0.62,0.59,0.404,0.303,25,81.6,56.2,52.2,7.6,17,15.1,118,105.7,por,125,20200129,237,-113,103,242.5
0.546,0.521,0.436,0.096,22.9,65,42,47.5,6.4,6.3,8.4,114,132.1,uta,107,0.62,0.592,0.315,0.196,35,77.1,58,42.6,4.3,9.4,10.7,132.1,114,por,124,20200201,231,-105,-105,228
0.561,0.5,0.304,0.304,16.3,77.5,43.8,61,9.1,5.5,3.7,118.9,127.1,sas,117,0.642,0.63,0.402,0.13,22.5,83.7,56.2,57.1,2,9.4,11,127.1,118.9,por,125,20200206,242,-108,-102,228
0.523,0.5,0.5,0.143,25.5,87.8,53.3,79.5,5.9,11.6,11.1,107.7,113.6,mia,109,0.607,0.582,0.494,0.259,12.2,74.5,46.7,50,8.9,12.2,12.9,113.6,107.7,por,115,20200209,224,-103,-107,226
0.65,0.643,0.405,0.393,21.4,74,50,80,7.7,4.5,14.7,122.4,110,nop,128,0.548,0.511,0.287,0.266,26,78.6,50,46.5,6.7,18,11.8,110,122.4,por,115,20200221,243,-103,-108,239.5
0.549,0.494,0.407,0.233,25.6,78.6,51.8,48.6,7.6,9.3,10.4,113.5,116.7,det,104,0.579,0.565,0.357,0.226,21.4,74.4,48.2,48.8,6.5,9.8,9.8,116.7,113.5,por,107,20200223,211,-103,-107,220.5
0.614,0.583,0.433,0.156,19.5,82.2,52.3,44.2,5.9,5.6,12.7,116.8,104.9,bos,118,0.557,0.524,0.365,0.271,17.8,80.5,47.7,63.2,7.9,7.8,15.2,104.9,116.8,por,106,20200225,224,-100,-110,222
0.463,0.442,0.34,0.204,31,81.1,50.5,67.5,7.9,8,8.2,103.3,124.1,was,104,0.657,0.599,0.383,0.395,18.9,69,49.5,57.1,7,16.2,13.6,124.1,103.3,por,125,20200304,229,-106,-104,244
0.647,0.606,0.459,0.271,26.2,78.3,53.4,73.2,9.2,6,12.8,125.9,113.6,sac,123,0.553,0.528,0.438,0.292,21.7,73.8,46.6,52.4,9.2,6.5,9.9,113.6,125.9,por,111,20200307,234,-104,-106,230.5
0.536,0.466,0.368,0.287,19.6,79.1,48.3,74.3,3,9.3,12.5,106.6,122.8,pho,105,0.627,0.601,0.393,0.191,20.9,80.4,51.7,44.4,9.1,16.4,10.2,122.8,106.6,por,121,20200310,226,-105,-105,235
0.587,0.522,0.441,0.538,23.3,76.3,48.1,59.5,8.1,8.2,10.2,120.9,125.4,mem,135,0.661,0.61,0.33,0.374,23.7,76.7,51.9,55.1,9,17.3,13.1,125.4,120.9,por,140,20200731,275,-109,-103,224.5
0.523,0.5,0.609,0.276,9.3,69.4,37.9,70.6,6.9,4.7,9.3,101.2,109.1,hou,102,0.51,0.474,0.326,0.305,30.6,90.7,62.1,46.2,6.9,14.7,10,109.1,101.2,por,110,20200804,212,101,-114,244.5
0.627,0.582,0.4,0.329,22,80,52.3,57.1,5,4.3,12.6,123.2,118.1,lac,122,0.6,0.583,0.478,0.189,20,78,47.7,54.5,5,3.9,10.1,118.1,123.2,por,117,20200808,239,-108,-104,232
0.579,0.557,0.309,0.175,29.2,82.9,53.9,51.1,5.8,5.4,12.6,116.9,119.8,phi,121,0.598,0.533,0.385,0.319,17.1,70.8,46.1,44.2,7.7,9,8.8,119.8,116.9,por,124,20200809,245,-104,-108,229.5
0.6,0.565,0.272,0.239,28.6,80.4,55.7,66.7,4.8,13.6,15,117.2,121,mem,122,0.617,0.542,0.476,0.488,19.6,71.4,44.3,52.6,11.5,10.4,11.3,121,117.2,por,126,20200815,248,-105,-105,229.5
0.478,0.459,0.423,0.103,16,84.8,49,53.8,8.7,10,12.9,93.4,81.8,was,97,0.459,0.428,0.277,0.265,15.2,84,51,42.4,6.7,10.7,16.3,81.8,93.4,okc,85,20191025,182,-105,-105,218.5
0.435,0.353,0.359,0.337,22.2,77.1,43.8,56.7,12.7,4.3,11.7,89.7,117,gsw,92,0.684,0.66,0.41,0.282,22.9,77.8,56.2,54.5,7.8,8.5,20.8,117,89.7,okc,120,20191027,212,-106,-104,223.5
0.528,0.494,0.407,0.279,17.6,75.5,47.1,55.9,8.7,14,15,98.9,96,por,102,0.494,0.417,0.321,0.44,24.5,82.4,52.9,45.5,7.8,3.9,15.2,96,98.9,okc,99,20191030,201,-109,-101,221.5
0.502,0.484,0.34,0.234,32.1,83,56,62.5,6.9,9.4,13.4,102.7,113.6,nop,104,0.574,0.539,0.411,0.256,17,67.9,44,48.8,7.9,17.7,10.7,113.6,102.7,okc,115,20191102,219,-103,-107,228.5
0.491,0.409,0.268,0.378,34,84.1,58.2,46.9,5.4,15.1,12.8,101.7,110.4,orl,94,0.538,0.5,0.384,0.233,15.9,66,41.8,56.8,9.7,8.3,8.7,110.4,101.7,okc,102,20191105,196,-102,-108,201.5
0.584,0.535,0.259,0.2,14.6,80,44.7,52.4,9.2,12.2,14,110.1,116.2,gsw,108,0.659,0.633,0.38,0.215,20,85.4,55.3,69.8,7.1,7.9,17.2,116.2,110.1,okc,114,20191109,222,-104,-106,216.5
0.665,0.633,0.337,0.217,14.3,89.6,57.8,57.4,8.4,8.2,19.5,112.9,111,mil,121,0.604,0.588,0.462,0.187,10.4,85.7,42.2,68.9,10.3,7.3,13.2,111,112.9,okc,119,20191110,240,-101,-109,220
0.597,0.578,0.356,0.244,30.2,83.3,54.4,53.3,6.1,0,12.3,120.6,128.7,phi,119,0.675,0.605,0.316,0.539,16.7,69.8,45.6,53.7,7.1,5.2,12.1,128.7,120.6,okc,127,20191115,246,100,-111,214
0.645,0.608,0.352,0.33,26.2,85,54.9,71.1,6.7,9.7,13,125.3,122.4,lal,130,0.624,0.586,0.333,0.215,15,73.8,45.1,57.1,7.7,5.3,9.8,122.4,125.3,okc,127,20191122,257,-103,-107,209.5
0.54,0.511,0.437,0.241,16.3,86,51.2,48.7,8,5.4,11.9,103.8,108.8,nop,104,0.562,0.55,0.378,0.178,14,83.7,48.8,62.8,6,16.3,10.2,108.8,103.8,okc,109,20191129,213,-107,-103,229
0.566,0.534,0.276,0.195,27.5,77.8,51.3,45.2,5.6,1.7,7.8,120.7,112.8,ind,107,0.566,0.542,0.31,0.119,22.2,72.5,48.7,61,3.4,7.9,11.1,112.8,120.7,okc,100,20191204,207,-104,-106,208.5
0.606,0.589,0.396,0.208,25,74.3,48,50,7.7,2.9,11,122.1,133.7,min,127,0.658,0.585,0.205,0.455,25.7,75,52,38.8,7.7,15.5,8.7,133.7,122.1,okc,139,20191206,266,103,-114,218
0.572,0.546,0.356,0.149,13.2,74.3,42.5,62.8,17.4,17.1,12.3,108.2,111.3,chi,106,0.67,0.623,0.493,0.406,25.7,86.8,57.5,60,8.2,10.7,24.2,111.3,108.2,okc,109,20191216,215,101,-111,208.5
0.578,0.556,0.263,0.152,34.1,84.2,57.3,54,4.9,3.3,11,120,124,mem,122,0.637,0.589,0.286,0.405,15.8,65.9,42.7,54.3,5.9,8.2,10.8,124,120,okc,126,20191218,248,-102,-108,219.5
0.556,0.5,0.368,0.264,26.7,75.8,47.4,68.4,9.1,6.3,13.4,109.2,127.4,pho,108,0.655,0.621,0.276,0.241,24.2,73.3,52.6,46.9,7.1,12.7,13.5,127.4,109.2,okc,126,20191220,234,103,-114,224.5
