ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,teams,score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_usg_pct,away_off_rtg,away_def_rtg,away_teams,away_score,date
.545,.521,.383,.213,27.5,71.1,47.9,81.0,7.2,10.2,8.9,100.0,114.7,112.7,tor,112,.564,.529,.430,.302,28.9,72.5,52.1,78.9,6.1,10.3,14.9,100.0,112.7,114.7,cho,110,20200108
.552,.554,.304,.098,33.3,78.0,54.7,56.8,10.1,9.3,8.6,100.0,118.8,93.0,orl,106,.489,.447,.434,.263,22.0,66.7,45.3,72.4,4.5,7.8,17.5,100.0,93.0,118.8,cho,83,20200120
.595,.563,.414,.276,27.9,83.7,57.6,59.1,8.0,17.0,13.3,100.0,115.8,102.8,mil,116,.519,.453,.453,.349,16.3,72.1,42.4,75.0,6.0,5.9,11.6,100.0,102.8,115.8,cho,103,20200124
.506,.494,.372,.128,18.6,68.0,45.2,44.7,5.3,12.5,12.5,100.0,98.3,103.7,nyk,92,.486,.432,.364,.307,32.0,81.4,54.8,64.7,5.3,7.4,11.5,100.0,103.7,98.3,cho,97,20200128
.640,.638,.425,.213,20.5,65.9,44.6,81.4,7.9,5.2,9.3,100.0,126.7,113.1,orl,112,.525,.511,.348,.157,34.1,79.5,55.4,58.5,9.1,4.3,11.2,100.0,113.1,126.7,cho,100,20200203
.632,.603,.402,.126,28.9,74.5,54.1,65.9,5.6,11.8,9.8,100.0,129.7,111.8,dal,116,.527,.500,.414,.207,25.5,71.1,45.9,39.5,5.6,7.7,9.5,100.0,111.8,129.7,cho,100,20200208
.603,.580,.540,.218,20.0,83.3,54.5,61.9,10.4,11.3,9.5,100.0,119.0,89.0,brk,115,.442,.420,.398,.239,16.7,80.0,45.5,71.0,5.2,5.0,11.0,100.0,89.0,119.0,cho,86,20200222
.546,.529,.176,.200,32.5,74.4,53.2,51.2,5.3,11.3,14.0,100.0,108.0,114.4,nyk,101,.569,.530,.361,.301,25.6,67.5,46.8,64.1,7.5,5.7,13.0,100.0,114.4,108.0,cho,107,20200226
.483,.443,.356,.241,30.0,79.3,56.5,57.1,7.3,9.8,14.3,100.0,97.4,89.0,mil,93,.423,.396,.365,.104,20.7,70.0,43.5,64.7,7.3,14.3,9.1,100.0,89.0,97.4,cho,85,20200301
.586,.544,.400,.250,15.8,65.9,41.8,65.8,13.2,9.4,10.1,100.0,114.7,113.6,sas,104,.573,.549,.354,.220,34.1,84.2,58.2,64.1,4.4,4.2,15.9,100.0,113.6,114.7,cho,103,20200303
.621,.578,.313,.241,34.2,73.5,52.8,65.9,7.8,11.4,11.6,100.0,127.5,125.2,den,114,.627,.578,.429,.364,26.5,65.8,47.2,63.2,7.8,3.5,12.7,100.0,125.2,127.5,cho,112,20200305
.584,.559,.592,.263,35.1,82.9,58.3,62.9,10.0,7.9,19.1,100.0,110.3,120.3,hou,99,.667,.636,.457,.357,17.1,64.9,41.7,78.4,7.8,3.2,17.3,100.0,120.3,110.3,cho,108,20200307
.558,.532,.441,.312,25.0,67.3,45.5,57.1,13.7,16.4,10.2,100.0,115.8,93.3,bos,118,.490,.421,.329,.415,32.7,75.0,54.5,48.4,6.9,7.7,19.2,100.0,93.3,115.8,nyk,95,20191026
.520,.476,.412,.247,17.4,54.5,37.6,52.8,6.4,8.1,8.7,100.0,104.1,111.5,chi,98,.500,.467,.319,.352,45.5,82.6,62.4,50.0,3.2,12.0,13.9,100.0,111.5,104.1,nyk,105,20191028
.589,.571,.459,.294,25.6,81.6,56.8,61.0,7.3,10.2,12.7,100.0,117.2,95.4,sac,113,.491,.450,.388,.388,18.4,74.4,43.2,56.3,6.2,10.9,12.2,100.0,95.4,117.2,nyk,92,20191103
.565,.488,.341,.378,20.5,67.9,46.4,55.6,11.2,3.6,12.8,100.0,109.9,88.6,cle,108,.448,.413,.360,.291,32.1,79.5,53.6,61.3,11.2,14.8,17.8,100.0,88.6,109.9,nyk,87,20191110
.527,.476,.429,.369,24.0,68.1,45.4,58.3,8.4,10.9,10.1,100.0,108.0,111.2,dal,103,.536,.516,.319,.117,31.9,76.0,54.6,47.6,6.3,4.2,13.2,100.0,111.2,108.0,nyk,106,20191114
.540,.511,.552,.218,25.5,69.8,46.7,61.1,5.5,4.5,9.5,100.0,113.4,112.3,cho,103,.531,.488,.233,.267,30.2,74.5,53.3,56.4,5.5,2.6,10.3,100.0,112.3,113.4,nyk,102,20191116
.589,.586,.474,.395,26.3,62.0,46.6,50.0,2.1,1.3,17.6,100.0,108.9,127.6,cle,105,.542,.490,.235,.357,38.0,73.7,53.4,38.6,8.3,25.0,5.8,100.0,127.6,108.9,nyk,123,20191118
.636,.613,.307,.373,25.0,79.2,56.0,65.0,7.1,5.7,20.1,100.0,112.7,105.6,sas,111,.522,.511,.430,.161,20.8,75.0,44.0,75.0,12.2,5.8,9.9,100.0,105.6,112.7,nyk,104,20191123
.560,.494,.494,.442,17.1,75.7,44.9,58.1,6.5,2.2,10.7,100.0,111.7,109.5,brk,103,.580,.575,.438,.200,24.3,82.9,55.1,59.5,6.5,10.3,15.5,100.0,109.5,111.7,nyk,101,20191124
.564,.479,.361,.556,22.2,80.9,55.4,71.0,5.3,17.2,15.2,100.0,106.1,99.8,phi,101,.513,.487,.256,.423,19.1,77.8,44.6,41.2,5.3,8.7,13.1,100.0,99.8,106.1,nyk,95,20191129
.550,.522,.441,.237,34.0,77.8,53.0,61.0,5.2,14.0,11.2,100.0,118.4,109.0,bos,113,.564,.513,.342,.487,22.2,66.0,47.0,42.9,7.3,11.5,13.2,100.0,109.0,118.4,nyk,104,20191201
.680,.684,.448,.207,24.3,88.6,59.3,77.6,8.1,10.2,12.0,100.0,130.6,93.1,den,129,.494,.464,.410,.277,11.4,75.7,40.7,67.6,9.1,14.6,13.1,100.0,93.1,130.6,nyk,92,20191205
.573,.553,.329,.153,11.9,71.2,44.7,63.4,7.1,13.8,15.0,100.0,104.8,103.8,ind,104,.489,.458,.323,.219,28.8,88.1,55.3,61.5,11.1,10.5,9.5,100.0,103.8,104.8,nyk,103,20191207
.557,.530,.434,.202,17.6,67.5,39.6,44.4,6.6,4.5,8.5,100.0,114.0,135.8,atl,120,.658,.626,.295,.326,32.5,82.4,60.4,56.6,6.6,10.7,9.2,100.0,135.8,114.0,nyk,143,20191217
.613,.588,.506,.412,17.4,83.0,52.5,63.4,8.2,20.9,15.9,100.0,112.5,93.3,mil,123,.480,.448,.309,.216,17.0,82.6,47.5,59.0,9.1,14.3,11.6,100.0,93.3,112.5,nyk,102,20191221
.534,.520,.300,.300,32.7,74.4,52.2,57.4,11.9,12.3,6.6,100.0,120.4,114.4,was,121,.577,.554,.387,.161,25.6,67.3,47.8,65.9,4.0,14.3,12.3,100.0,114.4,120.4,nyk,115,20191223
.462,.447,.340,.160,17.9,80.4,46.1,45.9,4.1,8.1,7.4,100.0,94.4,118.8,por,93,.562,.551,.367,.143,19.6,82.1,53.9,61.7,3.0,9.7,6.3,100.0,118.8,94.4,nyk,117,20200101
.658,.663,.442,.198,15.8,72.5,48.3,72.9,7.6,8.2,16.9,100.0,116.9,105.5,nop,123,.510,.485,.270,.200,27.5,84.2,51.7,56.5,12.4,2.1,10.7,100.0,105.5,116.9,nyk,111,20200110
.670,.628,.449,.359,21.6,75.6,50.0,57.1,1.0,8.5,13.4,100.0,127.0,130.1,mia,121,.606,.561,.344,.311,24.4,78.4,50.0,52.2,11.5,7.0,5.5,100.0,130.1,127.0,nyk,124,20200112
.605,.576,.326,.196,31.8,79.6,57.0,66.0,10.5,6.3,16.0,100.0,115.8,93.8,pho,121,.487,.456,.289,.267,20.4,68.2,43.0,56.8,11.5,4.8,15.2,100.0,93.8,115.8,nyk,98,20200116
.521,.500,.410,.244,12.2,75.0,46.1,76.5,8.5,9.5,13.1,100.0,95.8,92.6,phi,90,.454,.432,.284,.205,25.0,87.8,53.9,57.1,4.3,10.9,12.7,100.0,92.6,95.8,nyk,87,20200118
.530,.494,.329,.341,24.4,71.1,47.8,50.0,14.0,14.8,9.6,100.0,107.9,99.3,lal,100,.491,.472,.386,.148,28.9,75.6,52.2,66.7,4.3,7.3,15.4,100.0,99.3,107.9,nyk,92,20200122
.647,.611,.432,.284,13.5,65.0,40.3,61.0,10.9,12.2,7.1,100.0,129.2,122.6,tor,118,.594,.571,.424,.247,35.0,86.5,59.7,61.9,5.5,8.7,12.9,100.0,122.6,129.2,nyk,112,20200124
.532,.500,.481,.284,17.1,65.9,41.5,61.8,6.3,5.5,13.3,100.0,102.0,115.7,brk,97,.563,.565,.207,.141,34.1,82.9,58.5,38.8,7.4,19.0,11.7,100.0,115.7,102.0,nyk,110,20200126
.632,.576,.326,.384,16.7,77.1,48.9,58.1,6.7,4.8,9.9,100.0,121.9,101.7,mem,127,.511,.478,.308,.319,22.9,83.3,51.1,66.7,8.6,10.3,13.4,100.0,101.7,121.9,nyk,106,20200129
.584,.513,.413,.400,19.4,76.2,50.0,64.7,8.1,12.5,18.5,100.0,103.7,105.7,orl,103,.523,.500,.217,.207,23.8,80.6,50.0,62.8,12.1,11.4,11.5,100.0,105.7,103.7,nyk,105,20200206
.579,.536,.333,.393,13.6,70.8,43.5,62.5,12.6,10.8,11.7,100.0,110.1,92.7,was,114,.476,.426,.261,.330,29.2,86.4,56.5,52.8,9.7,5.4,16.6,100.0,92.7,110.1,nyk,96,20200212
.517,.455,.318,.375,25.5,88.4,55.6,55.6,7.1,8.9,9.7,100.0,106.9,98.9,ind,106,.533,.500,.309,.309,11.6,74.5,44.4,60.0,7.1,11.7,14.0,100.0,98.9,106.9,nyk,98,20200221
.580,.556,.393,.258,28.3,54.1,39.8,63.4,12.8,4.6,7.5,100.0,122.9,133.5,chi,115,.628,.600,.235,.388,45.9,71.7,60.2,61.7,6.4,7.4,13.9,100.0,133.5,122.9,nyk,125,20200229
.581,.521,.596,.287,15.1,56.5,34.3,64.1,10.4,7.5,10.2,100.0,116.8,118.7,hou,123,.567,.546,.309,.309,43.5,84.9,65.7,55.3,5.7,18.4,13.4,100.0,118.7,116.8,nyk,125,20200302
.609,.568,.444,.309,16.2,73.8,46.8,63.4,5.3,7.7,10.7,100.0,119.2,110.7,uta,112,.560,.524,.235,.212,26.2,83.8,53.2,56.1,3.2,2.2,12.3,100.0,110.7,119.2,nyk,104,20200304
.589,.552,.323,.260,22.2,68.3,44.2,55.3,8.3,9.0,3.6,100.0,130.4,106.6,okc,126,.512,.473,.264,.242,31.7,77.8,55.8,46.3,4.1,12.3,10.6,100.0,106.6,130.4,nyk,103,20200306
.468,.431,.475,.275,11.6,69.8,40.7,72.4,8.9,3.2,10.9,100.0,93.6,106.9,det,84,.516,.476,.232,.305,30.2,88.4,59.3,41.7,11.1,11.9,8.8,100.0,106.9,93.6,nyk,96,20200308
.528,.486,.398,.259,24.0,80.0,52.0,50.0,7.7,6.0,9.8,100.0,109.3,108.5,min,127,.560,.550,.337,.257,20.0,76.0,48.0,39.6,6.9,13.8,12.5,100.0,108.5,109.3,brk,126,20191023
.584,.574,.309,.346,20.5,73.2,45.9,44.7,13.0,9.8,21.8,100.0,101.6,105.3,nyk,109,.608,.577,.474,.436,26.8,79.5,54.1,56.8,10.3,3.6,21.9,100.0,105.3,101.6,brk,113,20191025
.563,.526,.271,.208,23.4,62.5,43.2,55.6,8.9,3.2,7.9,100.0,117.0,107.1,ind,118,.517,.495,.333,.280,37.5,76.6,56.8,51.2,5.9,7.1,15.4,100.0,107.1,117.0,brk,108,20191030
.523,.475,.485,.273,16.7,75.6,42.1,51.2,12.0,7.5,9.8,100.0,107.2,113.7,hou,116,.632,.606,.376,.329,24.4,83.3,57.9,61.9,7.4,13.7,17.0,100.0,113.7,107.2,brk,123,20191101
.588,.562,.330,.216,23.3,70.7,46.4,37.5,14.1,9.8,16.5,100.0,110.2,119.0,nop,125,.647,.620,.446,.304,29.3,76.7,53.6,65.3,11.5,4.6,18.1,100.0,119.0,110.2,brk,135,20191104
.530,.505,.327,.168,29.4,92.3,61.2,59.1,5.1,16.0,8.4,100.0,116.2,86.9,ind,115,.455,.423,.405,.286,7.7,70.6,38.8,60.0,2.0,10.3,8.7,100.0,86.9,116.2,brk,86,20191118
.492,.438,.407,.321,16.7,71.7,43.6,56.7,8.2,5.9,14.8,100.0,92.8,103.0,cho,91,.504,.456,.433,.256,28.3,83.3,56.4,52.8,11.2,2.1,13.0,100.0,103.0,92.8,brk,101,20191120
.514,.477,.302,.221,16.7,66.7,40.7,66.7,8.1,4.3,14.5,100.0,97.8,117.0,sac,97,.613,.580,.420,.383,33.3,83.3,59.3,53.7,9.1,5.0,16.0,100.0,117.0,97.8,brk,116,20191122
.523,.489,.301,.226,30.8,71.1,49.5,39.0,10.8,13.5,15.7,100.0,104.9,109.8,bos,107,.567,.554,.441,.140,28.9,69.2,50.5,69.8,8.8,9.2,15.4,100.0,109.8,104.9,brk,112,20191129
.508,.453,.389,.295,29.1,79.5,51.5,43.2,3.1,4.1,7.7,100.0,111.6,108.5,mia,109,.541,.516,.462,.176,20.5,70.9,48.5,60.0,3.1,8.6,10.9,100.0,108.5,111.6,brk,106,20191201
.536,.506,.472,.157,15.6,75.0,43.5,69.4,4.2,8.5,11.2,100.0,106.0,109.1,den,102,.541,.500,.322,.264,25.0,84.4,56.5,62.5,5.2,2.1,10.2,100.0,109.1,106.0,brk,105,20191208
.553,.494,.398,.364,30.0,65.3,47.5,55.6,2.1,12.0,7.3,100.0,121.0,115.7,cho,113,.527,.489,.432,.375,34.7,70.0,52.5,52.6,5.4,5.7,10.5,100.0,115.7,121.0,brk,108,20191211
.476,.459,.302,.198,15.2,72.1,42.7,51.4,8.9,18.6,14.6,100.0,87.8,107.5,phi,89,.535,.505,.255,.191,27.9,84.8,57.3,51.2,8.9,1.7,13.6,100.0,107.5,87.8,brk,109,20191215
.479,.424,.457,.257,22.2,76.0,46.0,43.6,6.3,7.1,7.9,100.0,100.7,109.7,atl,112,.543,.515,.300,.280,24.0,77.8,54.0,50.0,7.2,7.0,11.8,100.0,109.7,100.7,brk,122,20191221
.477,.451,.315,.163,24.1,83.9,54.5,43.2,6.2,7.1,11.6,100.0,97.7,85.2,nyk,94,.437,.353,.641,.462,16.1,75.9,45.5,81.0,3.1,4.8,12.2,100.0,85.2,97.7,brk,82,20191226
.553,.521,.330,.289,31.9,82.4,53.1,47.7,10.3,12.5,6.0,100.0,124.0,104.6,tor,121,.622,.575,.522,.507,17.6,68.1,46.9,75.0,4.1,16.9,22.7,100.0,104.6,124.0,brk,102,20200104
.530,.473,.402,.315,16.3,79.6,49.5,50.0,10.1,4.9,12.5,100.0,101.9,94.5,okc,111,.490,.464,.378,.163,20.4,83.7,50.5,47.5,4.6,9.1,13.9,100.0,94.5,101.9,brk,103,20200107
.600,.559,.341,.247,9.8,72.0,44.0,59.1,6.3,6.1,6.9,100.0,118.1,122.3,mia,113,.577,.565,.473,.204,28.0,90.2,56.0,68.9,5.2,7.1,8.2,100.0,122.3,118.1,brk,117,20200110
.422,.392,.495,.113,6.8,80.6,34.7,71.9,15.0,7.8,10.5,100.0,80.5,101.0,atl,86,.602,.597,.338,.377,19.4,93.2,65.3,61.0,7.5,4.1,21.1,100.0,101.0,80.5,brk,108,20200112
.598,.571,.391,.163,17.9,75.6,48.8,41.3,8.3,4.7,7.5,100.0,122.0,110.7,uta,118,.554,.544,.289,.167,24.4,82.1,51.2,48.9,4.1,7.1,11.0,100.0,110.7,122.0,brk,107,20200114
.609,.601,.416,.180,12.5,80.3,53.5,66.7,7.3,12.0,17.2,100.0,107.1,88.8,mil,117,.455,.409,.495,.172,19.7,87.5,46.5,69.7,10.1,13.5,13.8,100.0,88.8,107.1,brk,97,20200118
.553,.516,.415,.287,26.1,70.5,47.8,71.4,11.7,11.5,10.2,100.0,113.8,108.0,phi,117,.578,.549,.358,.420,29.5,73.9,52.2,56.4,6.8,3.6,18.7,100.0,108.0,113.8,brk,111,20200120
.623,.601,.404,.213,25.0,83.7,55.9,59.6,8.6,13.3,12.7,100.0,122.8,108.4,lal,128,.579,.555,.505,.165,16.3,75.0,44.1,75.0,11.5,5.4,14.1,100.0,108.4,122.8,brk,113,20200123
.603,.566,.313,.337,23.7,80.0,52.6,59.5,6.1,10.9,14.4,100.0,116.9,127.0,det,115,.636,.594,.459,.353,20.0,76.3,47.4,60.5,8.1,12.3,8.4,100.0,127.0,116.9,brk,125,20200129
.606,.558,.395,.302,25.6,84.4,50.7,64.3,6.9,6.1,11.8,100.0,116.6,131.5,chi,118,.731,.719,.388,.313,15.6,74.4,49.3,62.0,7.9,9.6,18.0,100.0,131.5,116.6,brk,133,20200131
.495,.467,.189,.200,29.2,74.4,49.4,59.0,7.0,10.9,14.0,100.0,97.5,119.6,pho,97,.606,.567,.382,.236,25.6,70.8,50.6,65.1,8.0,6.8,14.8,100.0,119.6,97.5,brk,119,20200203
.423,.391,.406,.188,12.1,65.9,34.3,57.1,5.9,10.6,6.3,100.0,86.5,126.8,gsw,88,.605,.580,.340,.150,34.1,87.9,65.7,56.9,3.9,1.8,10.9,100.0,126.8,86.5,brk,129,20200205
.475,.450,.478,.144,12.2,75.0,43.3,61.8,6.1,7.5,12.0,100.0,92.4,102.6,tor,91,.510,.460,.398,.284,25.0,87.8,56.7,75.0,7.1,10.6,10.8,100.0,102.6,92.4,brk,101,20200212
.596,.567,.382,.191,16.3,72.3,45.6,61.4,6.2,15.3,9.4,100.0,118.3,116.3,orl,115,.568,.563,.385,.083,27.7,83.7,54.4,63.0,6.2,5.5,10.8,100.0,116.3,118.3,brk,113,20200224
.556,.530,.440,.140,38.3,75.9,58.4,48.8,8.5,10.4,9.4,100.0,125.8,84.2,mem,118,.405,.372,.467,.189,24.1,61.7,41.6,50.0,6.4,7.1,11.8,100.0,84.2,125.8,brk,79,20200304
.578,.522,.370,.293,4.4,80.0,42.2,58.1,2.8,8.3,5.5,100.0,113.1,131.0,sas,120,.634,.609,.375,.323,20.0,95.6,57.8,62.7,0.9,3.4,6.0,100.0,131.0,113.1,brk,139,20200306
.519,.489,.370,.272,10.0,83.9,38.3,59.0,13.6,8.8,6.4,100.0,103.8,106.7,chi,107,.670,.586,.469,.641,16.1,90.0,61.7,65.6,3.9,8.6,25.4,100.0,106.7,103.8,brk,110,20200308
.644,.592,.356,.322,17.1,78.3,51.9,67.4,7.8,6.1,10.8,100.0,124.3,114.6,orl,128,.583,.555,.462,.253,21.7,82.9,48.1,68.2,3.9,3.6,12.2,100.0,114.6,124.3,brk,118,20200731
.551,.506,.352,.307,22.2,73.5,48.9,65.0,6.0,10.5,10.7,100.0,109.8,117.7,was,110,.555,.483,.367,.411,26.5,77.8,51.1,60.5,5.0,7.0,9.4,100.0,117.7,109.8,brk,118,20200802
.532,.494,.449,.270,26.0,84.1,53.2,50.0,3.0,8.7,13.1,100.0,107.0,120.1,sac,106,.605,.587,.465,.326,15.9,74.0,46.8,71.4,9.1,6.1,8.4,100.0,120.1,107.0,brk,119,20200807
.585,.543,.375,.231,29.2,70.0,47.7,50.0,9.5,6.3,7.3,100.0,127.9,126.9,por,134,.637,.625,.344,.198,30.0,70.8,52.3,52.8,4.8,7.7,11.8,100.0,126.9,127.9,brk,133,20200813
.601,.555,.512,.220,23.3,80.3,56.7,71.1,8.7,19.4,19.7,100.0,103.9,80.8,tor,108,.389,.345,.361,.258,19.7,76.7,43.3,62.1,8.7,5.0,12.2,100.0,80.8,103.9,chi,84,20191026
.555,.518,.341,.282,24.4,77.1,52.8,51.2,10.9,16.3,14.3,100.0,104.9,110.9,det,106,.565,.528,.449,.258,22.9,75.6,47.2,74.4,5.9,1.8,14.6,100.0,110.9,104.9,chi,112,20191101
.575,.549,.359,.261,25.5,84.1,53.8,57.8,9.7,18.9,12.8,100.0,114.1,108.3,lal,118,.589,.588,.376,.271,15.9,74.5,46.2,51.2,10.6,6.8,14.4,100.0,108.3,114.1,chi,112,20191105
.614,.584,.530,.337,20.5,80.7,54.5,46.2,11.2,10.6,18.8,100.0,109.3,87.8,hou,117,.444,.398,.327,.184,19.3,79.5,45.5,56.8,13.1,12.8,12.4,100.0,87.8,109.3,chi,94,20191109
.502,.466,.364,.352,26.0,73.5,45.2,75.0,11.7,2.1,15.0,100.0,99.5,117.1,nyk,102,.634,.593,.407,.383,26.5,74.0,54.8,53.7,8.8,3.6,16.7,100.0,117.1,99.5,chi,120,20191112
.576,.511,.489,.352,11.4,67.3,41.7,75.0,9.3,17.3,12.9,100.0,108.7,103.1,brk,117,.509,.401,.429,.451,32.7,88.6,58.3,46.9,7.4,4.4,14.8,100.0,103.1,108.7,chi,111,20191116
.590,.555,.500,.427,17.8,75.5,49.0,63.2,11.8,14.3,13.3,100.0,112.7,99.0,mil,115,.490,.464,.351,.144,24.5,82.2,51.0,64.1,5.9,14.6,11.9,100.0,99.0,112.7,chi,101,20191118
.458,.386,.398,.386,21.8,73.9,45.5,82.1,6.0,12.5,14.1,100.0,89.1,109.1,det,89,.532,.505,.297,.286,26.1,78.2,54.5,64.1,9.0,14.0,12.0,100.0,109.1,89.1,chi,109,20191120
.635,.582,.481,.354,25.0,71.4,51.8,84.6,10.3,5.0,17.2,100.0,119.3,111.0,mia,116,.547,.511,.333,.222,28.6,75.0,48.2,56.1,11.3,7.3,11.6,100.0,111.0,119.3,chi,108,20191122
.593,.562,.303,.247,31.0,84.0,59.8,50.0,8.0,10.6,13.2,100.0,116.4,93.5,por,117,.496,.471,.453,.233,16.0,69.0,40.2,66.7,8.0,6.5,15.2,100.0,93.5,116.4,chi,94,20191125
.470,.422,.313,.219,21.6,77.8,47.9,64.9,13.7,13.6,10.2,100.0,97.0,103.9,mem,99,.568,.513,.429,.481,22.2,78.4,52.1,66.7,4.9,19.7,17.7,100.0,103.9,97.0,chi,106,20191204
.620,.599,.338,.310,18.2,76.7,51.3,63.2,9.8,8.5,19.1,100.0,108.6,106.4,gsw,100,.543,.540,.466,.057,23.3,81.8,48.7,53.8,11.9,4.3,13.4,100.0,106.4,108.6,chi,98,20191206
.458,.417,.322,.289,28.0,81.6,54.5,55.9,8.1,20.9,12.9,100.0,94.6,93.6,tor,93,.483,.461,.517,.157,18.4,72.0,45.5,85.7,6.1,6.6,12.8,100.0,93.6,94.6,chi,92,20191209
.540,.500,.458,.313,22.2,81.6,49.4,74.3,6.6,7.1,19.6,100.0,96.4,128.5,atl,102,.664,.633,.255,.202,18.4,77.8,50.6,59.3,14.2,15.6,11.3,100.0,128.5,96.4,chi,136,20191211
.470,.418,.392,.266,24.4,81.7,57.1,70.0,9.5,8.9,18.5,100.0,87.4,76.9,cho,83,.380,.339,.378,.156,18.3,75.6,42.9,74.1,11.6,14.6,11.1,100.0,76.9,87.4,chi,73,20191213
.553,.500,.275,.450,17.4,72.7,44.4,57.1,9.1,7.4,13.5,100.0,107.6,110.6,lac,106,.587,.553,.365,.212,27.3,82.6,55.6,52.5,12.2,15.5,15.5,100.0,110.6,107.6,chi,109,20191214
.446,.424,.395,.128,19.1,69.8,43.3,75.0,8.2,8.9,17.3,100.0,82.8,118.5,atl,81,.608,.580,.356,.218,30.2,80.9,56.7,51.2,13.3,9.6,15.1,100.0,118.5,82.8,chi,116,20191228
.650,.613,.381,.286,25.6,77.8,57.8,63.0,5.9,14.3,14.5,100.0,120.9,100.3,mil,123,.461,.453,.411,.075,22.2,74.4,42.2,65.0,9.8,3.8,8.3,100.0,100.3,120.9,chi,102,20191230
.595,.559,.395,.289,18.9,70.0,48.3,64.9,5.4,10.3,16.6,100.0,109.4,105.1,uta,102,.483,.452,.383,.181,30.0,81.1,51.7,59.5,8.6,10.9,9.0,100.0,105.1,109.4,chi,98,20200102
.608,.573,.232,.256,33.3,73.8,54.3,51.2,10.5,10.9,17.2,100.0,116.8,109.5,bos,111,.555,.506,.425,.388,26.2,66.7,45.7,67.6,15.8,7.9,13.8,100.0,109.5,116.8,chi,104,20200104
.643,.637,.357,.167,21.1,86.4,56.1,64.6,9.6,12.8,10.9,100.0,123.7,111.9,ind,116,.603,.575,.513,.200,13.6,78.9,43.9,43.2,6.4,5.6,14.7,100.0,111.9,123.7,chi,105,20200110
.586,.538,.342,.329,17.5,79.5,48.1,67.6,8.1,12.8,15.0,100.0,107.6,116.7,was,106,.607,.588,.447,.259,20.5,82.5,51.9,60.5,11.2,9.6,13.7,100.0,116.7,107.6,chi,115,20200115
.698,.651,.397,.315,24.1,87.9,58.1,67.5,5.0,8.1,24.5,100.0,115.2,117.2,cle,116,.624,.603,.287,.195,12.1,75.9,41.9,52.1,17.9,9.1,11.3,100.0,117.2,115.2,chi,118,20200118
.570,.564,.512,.279,20.8,73.3,46.2,65.9,6.9,5.6,15.7,100.0,109.2,116.1,min,110,.583,.518,.357,.440,26.7,79.2,53.8,53.8,8.9,4.8,10.7,100.0,116.1,109.2,chi,117,20200122
.543,.494,.395,.259,16.7,81.4,49.4,68.6,8.5,19.0,12.6,100.0,104.1,86.1,sac,98,.476,.443,.468,.177,18.6,83.3,50.6,74.2,6.4,8.2,18.2,100.0,86.1,104.1,chi,81,20200124
.562,.524,.305,.415,25.0,71.4,48.5,55.3,2.1,10.7,10.2,100.0,116.4,117.5,sas,109,.552,.527,.398,.161,28.6,75.0,51.5,66.7,8.5,3.5,8.3,100.0,117.5,116.4,chi,110,20200127
.655,.655,.437,.218,23.7,76.6,52.9,77.6,11.4,10.9,18.0,100.0,118.3,112.6,nop,125,.577,.565,.312,.247,23.4,76.3,47.1,54.3,10.4,2.0,12.7,100.0,112.6,118.3,chi,119,20200206
.594,.527,.378,.392,25.7,74.5,53.7,62.9,9.7,7.1,16.4,100.0,110.9,100.1,cho,103,.488,.466,.356,.218,25.5,74.3,46.3,64.9,12.9,6.5,12.0,100.0,100.1,110.9,chi,93,20200220
.562,.500,.349,.360,38.6,73.2,55.3,68.4,10.0,8.9,16.0,100.0,111.7,103.8,pho,112,.564,.518,.458,.253,26.8,61.4,44.7,50.0,11.0,12.5,21.3,100.0,103.8,111.7,chi,104,20200222
.658,.589,.411,.493,20.6,73.0,47.9,64.9,14.2,6.8,21.3,100.0,110.8,119.3,was,117,.675,.667,.457,.346,27.0,79.4,52.1,60.0,14.2,9.3,21.8,100.0,119.3,110.8,chi,126,20200223
.678,.645,.395,.461,21.2,69.8,48.7,59.5,8.4,10.6,10.7,100.0,130.3,128.2,okc,124,.604,.598,.320,.093,30.2,78.8,51.3,42.3,6.3,8.7,9.8,100.0,128.2,130.3,chi,122,20200225
.577,.548,.500,.238,23.1,74.5,51.2,65.0,9.1,8.6,14.7,100.0,107.9,109.9,dal,107,.537,.521,.383,.181,25.5,76.9,48.8,54.5,7.1,11.9,12.1,100.0,109.9,107.9,chi,109,20200302
.603,.560,.293,.440,26.3,67.9,50.5,63.2,9.0,13.6,19.0,100.0,108.4,102.4,ind,108,.492,.459,.392,.155,32.1,73.7,49.5,67.5,12.0,11.3,14.1,100.0,102.4,108.4,chi,102,20200306
.571,.538,.300,.288,22.0,65.0,43.2,72.5,9.3,10.0,16.6,100.0,106.7,111.9,cle,103,.596,.571,.405,.179,35.0,78.0,56.8,54.8,8.3,10.7,18.8,100.0,111.9,106.7,chi,108,20200310
.449,.426,.386,.170,20.4,86.3,54.0,60.6,8.1,3.6,14.5,100.0,86.1,95.2,cle,85,.498,.483,.349,.221,13.7,79.6,46.0,64.9,12.2,7.4,12.1,100.0,95.2,86.1,orl,94,20191023
